,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
142,851678533374136321,591,851678533374136321,True,RodneyClaeys,False,21394.0,22166.0,612258.0
143,3188672869,591,3188672869,True,,,,,
144,1479501372806647809,643,1479501372806647809,True,kelehan_kevin3,False,3279.0,3406.0,10251.0
145,1385315311122100226,539,1385315311122100226,True,,,,,
146,287044162,539,287044162,True,Ankur_tiwari2,False,426.0,728.0,32824.0
147,1348049401416216581,591,1348049401416216581,True,DrLukeChampagne,False,317.0,2082.0,3366.0
148,124683561,112,124683561,True,bobbyfruit56,False,180.0,234.0,12610.0
149,2369026524,539,2369026524,True,MrRoelleDahl,False,1239.0,4998.0,3038.0
150,1498587826635558913,591,1498587826635558913,True,AnastasiiaDzet1,False,2.0,9.0,203.0
151,56380020,539,56380020,True,IvarDale,False,3206.0,3028.0,10723.0
152,48750107,334,48750107,True,suntreeriver,False,2295.0,3115.0,46282.0
153,947080313628512261,117,947080313628512261,True,DallandMagnar,False,50.0,371.0,157.0
154,1948806145,591,1948806145,True,RishabhGahlot2,False,137.0,585.0,5612.0
155,1341232362,567,1341232362,True,valuesearcher,False,218.0,96.0,5618.0
156,303512493,426,303512493,True,ValerioCNN,True,19339.0,3141.0,16616.0
157,1491460655869739012,539,1491460655869739012,True,HanneJourgen,False,56.0,1368.0,1070.0
158,3699306921,539,3699306921,True,kuantancurls,False,1852.0,853.0,193390.0
159,311265104,539,311265104,True,pastorabharris,False,1610.0,503.0,553719.0
160,26263379,426,26263379,True,timbomambo,False,120.0,299.0,7021.0
161,1433512100375191556,539,1433512100375191556,True,ReySkywalkerTwo,False,5033.0,4911.0,3550.0
162,887699281557286912,591,887699281557286912,True,ORANJTHNUGREEN,False,599.0,394.0,84055.0
163,1267296348,539,1267296348,True,KoliaNikolaj,False,172.0,1036.0,36451.0
164,1490370022807523329,618,1490370022807523329,True,VinitSiwach88,False,158.0,8.0,18683.0
165,1479359505292951555,591,1479359505292951555,True,Baconrebellio,False,7.0,158.0,316.0
166,1217460908949110784,426,1217460908949110784,True,open_nottingham,False,917.0,763.0,5828.0
167,1412740227802841088,539,1412740227802841088,True,LorenaDyson,False,580.0,1881.0,11042.0
168,919131332,643,919131332,True,aristeon_89,False,2986.0,1781.0,75677.0
169,1443695062198611979,539,1443695062198611979,True,planckisone,False,5.0,186.0,578.0
170,61081477,591,61081477,True,translatorbali,False,3743.0,1777.0,232548.0
171,786970177,643,786970177,True,MariaLigor,False,573.0,467.0,2940.0
172,1089543347243491329,591,1089543347243491329,True,WorldLawyerLive,False,516.0,637.0,14542.0
173,768569699466616832,591,768569699466616832,True,dy_nature,False,182.0,4078.0,18508.0
174,1350303464732168193,591,1350303464732168193,True,GrammiePammie14,False,2046.0,4936.0,204983.0
175,71902263,554,71902263,True,O_G_Log,False,3570.0,2459.0,510180.0
176,1351873712031719426,710,1351873712031719426,True,Alexkennedy30,False,845.0,5000.0,62612.0
177,1497641789603332098,426,1497641789603332098,True,dom_65_,False,3.0,13.0,214.0
178,56213670,620,56213670,True,ua01460,False,145.0,185.0,453.0
179,20961822,539,20961822,True,GlobalHigherEd,False,16787.0,10451.0,48362.0
180,425244257,591,425244257,True,PeteCox7,False,162.0,176.0,50213.0
181,156928816,591,156928816,True,StormAlert09,False,497.0,2023.0,10540.0
182,1014514281642102785,554,1014514281642102785,True,OurReclaim,False,1414.0,380.0,147434.0
183,3465581,8,3465581,True,niffyat,False,1718.0,1773.0,5099.0
184,134058171,643,134058171,True,_demiurg_,False,456.0,740.0,35679.0
185,1307865457903448064,591,1307865457903448064,True,onelilsZ,False,220.0,772.0,33371.0
186,1497930052251668480,539,1497930052251668480,True,Gl0ry_2_Ukraine,False,2.0,14.0,1156.0
187,1345136309770321930,591,1345136309770321930,True,obsidian2021,False,422.0,443.0,6701.0
188,376770373,539,376770373,True,IvanAtHome,False,751.0,616.0,37984.0
189,1097114082849771522,426,1097114082849771522,True,TheGardenHouse5,False,841.0,2060.0,7341.0
190,2790631932,643,2790631932,True,anonalytics,False,1719.0,687.0,8728.0
191,812213634919174144,643,812213634919174144,True,sayantanmaity98,False,34.0,430.0,7695.0
192,539899954,643,539899954,True,Sinnamon64,False,95.0,319.0,1742.0
193,27335810,591,27335810,True,gwgautier,False,31.0,233.0,1595.0
194,754994,591,754994,True,siliconchris,False,734.0,648.0,4946.0
195,3806134043,539,3806134043,True,RobB_W1,False,4491.0,4999.0,80942.0
196,848911132496723969,539,848911132496723969,True,BrexitBuster,False,24827.0,15894.0,148162.0
197,2616415513,591,2616415513,True,IAC_MD,False,408.0,308.0,13638.0
198,823583545100816390,591,823583545100816390,True,DocKimResists,False,19372.0,16443.0,91822.0
199,2384107022,643,2384107022,True,_johnfox_,False,37.0,200.0,328.0
200,310892700,539,310892700,True,EenaRuffini,True,29294.0,1232.0,12528.0
201,850239531978702848,554,850239531978702848,True,adam_chweya,False,277.0,248.0,503.0
202,1358713872228753408,591,1358713872228753408,True,mustefa_salim,False,831.0,702.0,14202.0
203,300553330,643,300553330,True,rhonda76fl,False,245.0,735.0,12324.0
204,2184934963,591,2184934963,True,ECOWARRIORSS,False,63686.0,50818.0,181724.0
