,Id,Community,Label,Is_author,Username,Verified,followers_count,following_count,tweet_count
488,711972358882459648,426,711972358882459648,True,NEsorZhelev,False,8.0,26.0,766.0
489,702613776093339648,333,702613776093339648,True,NatalievanRooy,False,3007.0,2038.0,2956.0
490,1471742635815567362,104,1471742635815567362,True,PavanaputraH,False,839.0,1835.0,38066.0
491,2389823918,104,2389823918,True,AlAkBseth,False,3810.0,3391.0,431448.0
492,1497749897285672964,210,1497749897285672964,True,Vova_912,False,4.0,8.0,459.0
493,1500134833288273927,438,1500134833288273927,True,zadorozhko_fit,False,23.0,21.0,174.0
494,1493243178933051392,557,1493243178933051392,True,RobertW00430605,False,237.0,993.0,1039.0
495,94761188,104,94761188,True,NewIndianXpress,True,478360.0,515.0,677491.0
496,1480307552659333133,576,1480307552659333133,True,KayTheProblem,False,272.0,1631.0,2429.0
497,92937501,368,92937501,True,ravenmount1,False,224.0,909.0,7048.0
498,54168532,357,54168532,True,vivo66,False,185.0,903.0,5991.0
499,1479128318205173762,464,1479128318205173762,True,VitaliiSemeniu1,False,3.0,39.0,25.0
500,80571323,337,80571323,True,sotiridi,False,27421.0,3944.0,25537.0
501,820353014527623168,576,820353014527623168,True,kaaruuseellka,False,341.0,251.0,955.0
502,905254633,576,905254633,True,leon257257,False,1.0,16.0,55.0
503,282653110,297,282653110,True,mark_j_bullock,False,410.0,873.0,2734.0
504,1119397611125997568,558,1119397611125997568,True,HELLANBIGLOVE,False,17562.0,18869.0,38185.0
505,2542147872,337,2542147872,True,emma12206821,False,80.0,38.0,9384.0
506,18529487,557,18529487,True,79msugrad,False,150.0,416.0,5823.0
507,18497097,299,18497097,True,marujatarre,False,82186.0,4894.0,204700.0
508,17884701,469,17884701,True,RobBirdwell,False,378.0,991.0,2401.0
509,3288258646,637,3288258646,True,Olesya_vArt,True,8175.0,1230.0,3115.0
510,919915692375330816,210,919915692375330816,True,hdhfh1994,False,425.0,106.0,26613.0
511,1347231447397097479,210,1347231447397097479,True,BillyPilgrim26,False,1437.0,2021.0,62931.0
512,272323143,479,272323143,True,Mati9ee,False,577.0,241.0,91601.0
513,106927705,104,106927705,True,KarenBoles,False,3175.0,4188.0,110749.0
514,1313158399425683457,617,1313158399425683457,True,StephanieBobrek,False,9.0,62.0,562.0
515,470915474,482,470915474,True,B_B_spear,False,6773.0,5060.0,2870.0
516,1497678726305308678,483,1497678726305308678,True,RUSSIAvsUKRAIN1,False,24.0,12.0,104.0
517,706236390498029570,104,706236390498029570,True,Thoughtosopher,False,356.0,974.0,22178.0
518,846489525215989760,485,846489525215989760,True,CMacCoille,False,11671.0,2329.0,28786.0
519,1276895487413682177,486,1276895487413682177,True,rtItBot,False,26329.0,25992.0,551092.0
520,3927004394,104,3927004394,True,,,,,
